GeneID	Phylostratum
WBGene00013333	3
WBGene00013334	3
WBGene00013335	7
WBGene00013336	2
WBGene00013337	2
WBGene00013338	4
WBGene00013339	2
WBGene00013340	10
WBGene00013343	1
WBGene00013344	1
WBGene00013345	2
WBGene00013347	1
WBGene00013348	12
WBGene00013349	0
WBGene00013350	2
WBGene00013351	13
WBGene00013352	2
WBGene00013353	2
WBGene00013354	1
WBGene00013355	1
WBGene00013356	0
WBGene00013357	7
WBGene00013358	2
WBGene00013359	11
WBGene00013360	1
WBGene00013361	1
WBGene00013362	2
WBGene00013364	3
WBGene00013365	1
WBGene00013366	3
WBGene00013367	7
WBGene00013368	6
WBGene00013370	2
WBGene00013371	1
WBGene00013373	4
WBGene00013374	0
WBGene00013375	4
WBGene00013376	1
WBGene00013378	1
WBGene00013379	2
WBGene00013380	7
WBGene00013381	1
WBGene00013382	3
WBGene00013383	1
WBGene00013385	4
WBGene00013387	5
WBGene00013388	8
WBGene00013389	9
WBGene00013390	11
WBGene00013391	9
WBGene00013392	9
WBGene00013393	9
WBGene00013394	9
WBGene00013395	12
WBGene00013396	12
WBGene00013397	11
WBGene00013398	9
WBGene00013399	0
WBGene00013400	11
WBGene00013401	0
WBGene00013402	12
WBGene00013403	12
WBGene00013404	12
WBGene00013405	1
WBGene00013406	2
WBGene00013407	2
WBGene00013408	12
WBGene00013409	12
WBGene00013411	4
WBGene00013412	0
WBGene00013415	1
WBGene00013416	1
WBGene00013417	2
WBGene00013418	2
WBGene00013419	9
WBGene00013421	13
WBGene00013422	1
WBGene00013424	2
WBGene00013425	0
WBGene00013426	6
WBGene00013427	13
WBGene00013429	9
WBGene00013431	11
WBGene00013432	0
WBGene00013433	1
WBGene00013434	1
WBGene00013435	1
WBGene00013436	2
WBGene00013437	7
WBGene00013438	4
WBGene00013439	4
WBGene00013440	2
WBGene00013441	1
WBGene00013442	11
WBGene00013443	2
WBGene00013445	11
WBGene00013446	2
WBGene00013447	1
WBGene00013448	1
WBGene00013449	8
WBGene00013450	6
WBGene00013451	4
WBGene00013452	11
WBGene00013453	12
WBGene00013454	12
WBGene00013455	1
WBGene00013456	2
WBGene00013457	2
WBGene00013458	2
WBGene00013459	4
WBGene00013460	1
WBGene00013461	2
WBGene00013462	1
WBGene00013463	1
WBGene00013464	1
WBGene00013465	2
WBGene00013466	12
WBGene00013468	13
WBGene00013469	13
WBGene00013470	7
WBGene00013471	7
WBGene00013472	13
WBGene00013473	2
WBGene00013474	2
WBGene00013475	9
WBGene00013476	7
WBGene00013477	1
WBGene00013478	8
WBGene00013479	9
WBGene00013480	3
WBGene00013481	6
WBGene00013482	12
WBGene00013483	12
WBGene00013484	12
WBGene00013485	7
WBGene00013486	3
WBGene00013487	3
WBGene00013489	1
WBGene00013490	10
WBGene00013491	11
WBGene00013492	1
WBGene00013493	4
WBGene00013496	2
WBGene00013497	4
WBGene00013498	7
WBGene00013499	1
WBGene00013502	11
WBGene00013503	11
WBGene00013505	13
WBGene00013506	2
WBGene00013507	1
WBGene00013508	13
WBGene00013509	12
WBGene00013512	12
WBGene00013513	2
WBGene00013514	9
WBGene00013515	10
WBGene00013516	4
WBGene00013517	2
WBGene00013518	1
WBGene00013519	11
WBGene00013520	2
WBGene00013521	13
WBGene00013522	0
WBGene00013523	13
WBGene00013524	13
WBGene00013525	11
WBGene00013526	7
WBGene00013527	10
WBGene00013528	10
WBGene00013529	1
WBGene00013530	2
WBGene00013531	2
WBGene00013532	1
WBGene00013534	2
WBGene00013536	0
WBGene00013538	1
WBGene00013539	3
WBGene00013540	4
WBGene00013541	3
WBGene00013542	2
WBGene00013543	1
WBGene00013544	1
WBGene00013545	2
WBGene00013547	7
WBGene00013548	1
WBGene00013549	12
WBGene00013550	1
WBGene00013551	1
WBGene00013552	7
WBGene00013553	8
WBGene00013554	11
WBGene00013555	12
WBGene00013556	9
WBGene00013557	1
WBGene00013558	2
WBGene00013559	11
WBGene00013560	11
WBGene00013561	2
WBGene00013562	13
WBGene00013563	8
WBGene00013564	7
WBGene00013565	0
WBGene00013566	12
WBGene00013567	5
WBGene00013568	0
WBGene00013569	4
WBGene00013570	12
WBGene00013572	12
WBGene00013573	2
WBGene00013574	2
WBGene00013575	2
WBGene00013576	7
WBGene00013577	1
WBGene00013578	2
WBGene00013579	11
WBGene00013580	2
WBGene00013581	13
WBGene00013583	2
WBGene00013584	12
WBGene00013585	2
WBGene00013586	12
WBGene00013587	1
WBGene00013588	3
WBGene00013590	2
WBGene00013591	1
WBGene00013592	2
WBGene00013593	4
WBGene00013594	3
WBGene00013595	1
WBGene00013596	2
WBGene00013597	1
WBGene00013598	1
WBGene00013599	1
WBGene00013601	1
WBGene00013602	3
WBGene00013603	2
WBGene00013604	1
WBGene00013605	2
WBGene00013606	1
WBGene00013607	4
WBGene00013608	4
WBGene00013609	4
WBGene00013610	12
WBGene00013611	0
WBGene00013613	4
WBGene00013616	12
WBGene00013619	12
WBGene00013620	12
WBGene00013621	7
WBGene00013622	7
WBGene00013623	12
WBGene00013626	12
WBGene00013628	0
WBGene00013629	13
WBGene00013631	11
WBGene00013632	11
WBGene00013633	2
WBGene00013634	3
WBGene00013635	13
WBGene00013636	3
WBGene00013637	3
WBGene00013639	2
WBGene00013642	2
WBGene00013643	2
WBGene00013645	11
WBGene00013646	6
WBGene00013647	4
WBGene00013649	6
WBGene00013650	2
WBGene00013651	12
WBGene00013653	4
WBGene00013654	6
WBGene00013655	4
WBGene00013656	13
WBGene00013657	13
WBGene00013658	13
WBGene00013659	12
WBGene00013662	5
WBGene00013665	1
WBGene00013666	2
WBGene00013667	2
WBGene00013668	1
WBGene00013669	2
WBGene00013670	2
WBGene00013671	2
WBGene00013672	1
WBGene00013673	4
WBGene00013674	1
WBGene00013676	2
WBGene00013677	1
WBGene00013678	1
WBGene00013679	2
WBGene00013680	1
WBGene00013682	2
WBGene00013683	1
WBGene00013684	8
WBGene00013685	0
WBGene00013687	1
WBGene00013688	1
WBGene00013689	2
WBGene00013690	1
WBGene00013691	7
WBGene00013692	1
WBGene00013693	1
WBGene00013694	2
WBGene00013695	2
WBGene00013696	7
WBGene00013697	2
WBGene00013698	0
WBGene00013699	0
WBGene00013700	11
WBGene00013701	2
WBGene00013702	2
WBGene00013703	1
WBGene00013704	2
WBGene00013705	2
WBGene00013708	2
WBGene00013709	1
WBGene00013710	8
WBGene00013711	2
WBGene00013712	8
WBGene00013713	9
WBGene00013716	2
WBGene00013717	2
WBGene00013718	1
WBGene00013719	8
WBGene00013720	2
WBGene00013721	12
WBGene00013723	11
WBGene00013724	2
WBGene00013725	4
WBGene00013726	7
WBGene00013727	7
WBGene00013728	2
WBGene00013729	11
WBGene00013730	2
WBGene00013732	1
WBGene00013734	2
WBGene00013735	1
WBGene00013736	2
WBGene00013737	1
WBGene00013738	1
WBGene00013739	1
WBGene00013740	1
WBGene00013741	13
WBGene00013742	1
WBGene00013744	2
WBGene00013746	2
WBGene00013747	8
WBGene00013748	2
WBGene00013749	0
WBGene00013750	13
WBGene00013751	2
WBGene00013752	8
WBGene00013753	2
WBGene00013754	12
WBGene00013755	12
WBGene00013756	12
WBGene00013757	12
WBGene00013758	12
WBGene00013759	13
WBGene00013760	7
WBGene00013761	5
WBGene00013762	5
WBGene00013764	8
WBGene00013765	1
WBGene00013766	1
WBGene00013768	2
WBGene00013771	12
WBGene00013773	13
WBGene00013774	13
WBGene00013775	13
WBGene00013776	13
WBGene00013777	13
WBGene00013778	11
WBGene00013779	13
WBGene00013781	9
WBGene00013782	2
WBGene00013784	7
WBGene00013785	3
WBGene00013786	3
WBGene00013789	1
WBGene00013790	2
WBGene00013791	13
WBGene00013792	2
WBGene00013794	2
WBGene00013795	13
WBGene00013796	2
WBGene00013797	2
WBGene00013798	13
WBGene00013799	9
WBGene00013800	8
WBGene00013801	2
WBGene00013802	1
WBGene00013803	1
WBGene00013804	1
WBGene00013805	1
WBGene00013806	12
WBGene00013807	1
WBGene00013808	1
WBGene00013809	12
WBGene00013810	8
WBGene00013811	2
WBGene00013812	2
WBGene00013814	5
WBGene00013815	10
WBGene00013816	13
WBGene00013817	11
WBGene00013819	2
WBGene00013820	12
WBGene00013822	13
WBGene00013823	4
WBGene00013824	12
WBGene00013825	5
WBGene00013828	0
WBGene00013829	10
WBGene00013830	11
WBGene00013831	10
WBGene00013832	13
WBGene00013833	2
WBGene00013834	11
WBGene00013835	2
WBGene00013836	12
WBGene00013837	12
WBGene00013838	12
WBGene00013839	12
WBGene00013840	12
WBGene00013844	12
WBGene00013845	12
WBGene00013846	1
WBGene00013847	1
WBGene00013848	2
WBGene00013849	1
WBGene00013850	5
WBGene00013852	1
WBGene00013853	0
WBGene00013854	1
WBGene00013855	1
WBGene00013856	2
WBGene00013857	1
WBGene00013858	1
WBGene00013859	2
WBGene00013860	2
WBGene00013862	1
WBGene00013863	11
WBGene00013865	3
WBGene00013866	1
WBGene00013867	4
WBGene00013868	12
WBGene00013869	2
WBGene00013870	3
WBGene00013871	2
WBGene00013872	2
WBGene00013873	2
WBGene00013874	2
WBGene00013875	2
WBGene00013876	10
WBGene00013877	2
WBGene00013878	4
WBGene00013879	4
WBGene00013880	1
WBGene00013881	1
WBGene00013882	2
WBGene00013883	2
WBGene00013884	2
WBGene00013886	5
WBGene00013887	12
WBGene00013888	0
WBGene00013889	0
WBGene00013890	9
WBGene00013891	1
WBGene00013892	1
WBGene00013893	3
WBGene00013894	1
WBGene00013895	1
WBGene00013896	2
WBGene00013897	11
WBGene00013898	11
WBGene00013899	11
WBGene00013900	3
WBGene00013901	3
WBGene00013902	2
WBGene00013903	7
WBGene00013904	8
WBGene00013905	8
WBGene00013906	8
WBGene00013907	10
WBGene00013908	9
WBGene00013909	9
WBGene00013910	8
WBGene00013911	11
WBGene00013912	11
WBGene00013913	11
WBGene00013914	2
WBGene00013915	11
WBGene00013916	3
WBGene00013917	1
WBGene00013919	2
WBGene00013920	1
WBGene00013921	3
WBGene00013923	5
WBGene00013924	1
WBGene00013925	1
WBGene00013926	1
WBGene00013927	7
WBGene00013928	7
WBGene00013929	7
WBGene00013930	7
WBGene00013931	7
WBGene00013932	7
WBGene00013933	7
WBGene00013934	2
WBGene00013935	2
WBGene00013937	2
WBGene00013938	13
WBGene00013939	2
WBGene00013940	12
WBGene00013941	2
WBGene00013943	2
WBGene00013944	11
WBGene00013946	2
WBGene00013947	2
WBGene00013949	2
WBGene00013950	2
WBGene00013951	12
WBGene00013953	13
WBGene00013954	11
WBGene00013955	3
WBGene00013956	2
WBGene00013957	6
WBGene00013958	2
WBGene00013959	2
WBGene00013960	2
WBGene00013961	7
WBGene00013962	1
WBGene00013963	2
WBGene00013964	2
WBGene00013965	2
WBGene00013966	2
WBGene00013967	1
WBGene00013968	5
WBGene00013969	1
WBGene00013970	1
WBGene00013971	1
WBGene00013972	1
WBGene00013973	1
WBGene00013974	2
WBGene00013975	3
WBGene00013976	2
WBGene00013978	2
WBGene00013979	2
WBGene00013980	5
WBGene00013982	2
WBGene00013983	1
WBGene00013984	1
WBGene00013985	2
WBGene00013986	5
WBGene00013987	5
WBGene00013988	7
WBGene00013989	2
WBGene00013994	1
WBGene00013996	1
WBGene00013997	1
WBGene00013998	1
WBGene00013999	3
WBGene00014000	3
WBGene00014001	1
WBGene00014002	9
WBGene00014003	7
WBGene00014004	1
WBGene00014006	4
WBGene00014007	1
WBGene00014008	6
WBGene00014009	7
WBGene00014011	2
WBGene00014012	1
WBGene00014013	1
WBGene00014014	2
WBGene00014015	1
WBGene00014016	1
WBGene00014017	1
WBGene00014018	1
WBGene00014019	1
WBGene00014020	2
WBGene00014021	2
WBGene00014022	2
WBGene00014023	2
WBGene00014024	9
WBGene00014025	1
WBGene00014027	1
WBGene00014028	1
WBGene00014029	7
WBGene00014030	2
WBGene00014031	2
WBGene00014032	7
WBGene00014033	1
WBGene00014034	1
WBGene00014035	2
WBGene00014036	2
WBGene00014037	2
WBGene00014038	0
WBGene00014039	3
WBGene00014040	9
WBGene00014041	13
WBGene00014042	13
WBGene00014043	11
WBGene00014044	13
WBGene00014045	2
WBGene00014046	2
WBGene00014047	2
WBGene00014048	2
WBGene00014049	12
WBGene00014050	11
WBGene00014051	1
WBGene00014052	6
WBGene00014053	5
WBGene00014054	1
WBGene00014055	5
WBGene00014057	2
WBGene00014058	4
WBGene00014060	11
WBGene00014061	13
WBGene00014062	7
WBGene00014063	11
WBGene00014064	13
WBGene00014065	2
WBGene00014066	1
WBGene00014067	2
WBGene00014068	11
WBGene00014070	7
WBGene00014073	6
WBGene00014074	2
WBGene00014075	1
WBGene00014076	2
WBGene00014077	2
WBGene00014078	2
WBGene00014079	2
WBGene00014080	1
WBGene00014081	1
WBGene00014082	7
WBGene00014083	1
WBGene00014084	6
WBGene00014085	7
WBGene00014086	1
WBGene00014087	1
WBGene00014088	4
WBGene00014089	2
WBGene00014090	4
WBGene00014091	7
WBGene00014092	2
WBGene00014093	2
WBGene00014094	4
WBGene00014095	1
WBGene00014096	1
WBGene00014097	3
WBGene00014098	2
WBGene00014099	8
WBGene00014100	8
WBGene00014101	1
WBGene00014102	13
WBGene00014103	13
WBGene00014104	5
WBGene00014105	7
WBGene00014106	2
WBGene00014107	3
WBGene00014108	2
WBGene00014109	1
WBGene00014111	1
WBGene00014112	2
WBGene00014113	9
WBGene00014114	1
WBGene00014115	2
WBGene00014116	9
WBGene00014117	1
WBGene00014118	2
WBGene00014119	1
WBGene00014120	1
WBGene00014121	7
WBGene00014122	2
WBGene00014123	1
WBGene00014124	7
WBGene00014125	4
WBGene00014127	7
WBGene00014128	2
WBGene00014129	8
WBGene00014130	4
WBGene00014131	11
WBGene00014132	7
WBGene00014135	7
WBGene00014136	7
WBGene00014137	8
WBGene00014138	7
WBGene00014139	2
WBGene00014140	2
WBGene00014141	1
WBGene00014142	11
WBGene00014143	11
WBGene00014144	11
WBGene00014145	0
WBGene00014148	2
WBGene00014149	12
WBGene00014150	4
WBGene00014151	1
WBGene00014152	1
WBGene00014153	1
WBGene00014154	8
WBGene00014156	13
WBGene00014157	8
WBGene00014158	1
WBGene00014159	12
WBGene00014160	2
WBGene00014161	8
WBGene00014162	13
WBGene00014163	0
WBGene00014164	2
WBGene00014165	1
WBGene00014166	11
WBGene00014168	9
WBGene00014169	8
WBGene00014170	1
WBGene00014171	2
WBGene00014172	1
WBGene00014173	2
WBGene00014174	3
WBGene00014175	9
WBGene00014176	1
WBGene00014177	1
WBGene00014178	1
WBGene00014179	11
WBGene00014181	2
WBGene00014182	5
WBGene00014183	12
WBGene00014184	2
WBGene00014186	13
WBGene00014188	5
WBGene00014189	13
WBGene00014190	11
WBGene00014191	10
WBGene00014192	1
WBGene00014193	12
WBGene00014194	7
WBGene00014195	13
WBGene00014196	1
WBGene00014197	5
WBGene00014198	12
WBGene00014199	12
WBGene00014200	4
WBGene00014201	4
WBGene00014202	1
WBGene00014203	2
WBGene00014204	1
WBGene00014205	2
WBGene00014206	2
WBGene00014207	2
WBGene00014208	2
WBGene00014209	7
WBGene00014210	1
WBGene00014213	1
WBGene00014214	2
WBGene00014215	1
WBGene00014216	10
WBGene00014217	8
WBGene00014218	1
WBGene00014219	11
WBGene00014220	2
WBGene00014221	1
WBGene00014222	2
WBGene00014223	12
WBGene00014224	1
WBGene00014225	11
WBGene00014226	2
WBGene00014227	2
WBGene00014228	1
WBGene00014229	7
WBGene00014230	2
WBGene00014232	1
WBGene00014233	2
WBGene00014234	1
WBGene00014235	1
WBGene00014236	2
WBGene00014238	11
WBGene00014239	11
WBGene00014240	0
WBGene00014241	2
WBGene00014242	0
WBGene00014243	1
WBGene00014244	1
WBGene00014245	4
WBGene00014246	1
WBGene00014247	1
WBGene00014248	2
WBGene00014249	1
WBGene00014250	1
WBGene00014251	2
WBGene00014252	5
WBGene00014253	5
WBGene00014254	2
WBGene00014255	7
WBGene00014256	1
WBGene00014258	1
WBGene00014259	4
WBGene00014260	4
WBGene00014261	1
WBGene00014262	1
WBGene00014300	5
WBGene00014569	0
WBGene00014666	6
WBGene00014669	2
WBGene00014679	12
WBGene00014697	1
WBGene00014698	13
WBGene00014699	13
WBGene00014700	13
WBGene00014761	8
WBGene00014793	7
WBGene00014801	0
WBGene00014807	1
WBGene00014813	1
WBGene00014826	2
WBGene00014848	1
WBGene00014871	13
WBGene00014914	0
WBGene00014924	4
WBGene00014926	4
WBGene00014938	1
WBGene00014953	11
WBGene00014965	2
WBGene00014989	4
WBGene00014997	11
WBGene00014998	1
WBGene00014999	12
WBGene00015000	2
WBGene00015001	1
WBGene00015002	3
WBGene00015003	0
WBGene00015004	12
WBGene00015005	2
WBGene00015006	0
WBGene00015007	8
WBGene00015008	1
WBGene00015009	1
WBGene00015010	1
WBGene00015011	2
WBGene00015012	12
WBGene00015014	12
WBGene00015015	12
WBGene00015017	13
WBGene00015018	12
WBGene00015019	2
WBGene00015020	0
WBGene00015021	1
WBGene00015022	3
WBGene00015023	13
WBGene00015024	11
WBGene00015025	1
WBGene00015026	7
WBGene00015027	2
WBGene00015028	8
WBGene00015029	1
WBGene00015030	1
WBGene00015032	9
WBGene00015033	12
WBGene00015034	2
WBGene00015035	1
WBGene00015036	2
WBGene00015037	13
WBGene00015038	4
WBGene00015040	5
WBGene00015041	5
WBGene00015042	5
WBGene00015043	5
WBGene00015044	5
WBGene00015045	5
WBGene00015046	6
WBGene00015047	1
WBGene00015048	1
WBGene00015049	1
WBGene00015050	1
WBGene00015051	4
WBGene00015052	1
WBGene00015053	4
WBGene00015054	1
WBGene00015055	1
WBGene00015056	1
WBGene00015057	4
WBGene00015059	5
WBGene00015061	1
WBGene00015062	2
WBGene00015063	12
WBGene00015064	2
WBGene00015065	12
WBGene00015066	11
WBGene00015067	12
WBGene00015068	5
WBGene00015069	5
WBGene00015070	5
WBGene00015071	12
WBGene00015072	5
WBGene00015073	2
WBGene00015074	1
WBGene00015075	2
WBGene00015076	1
WBGene00015079	9
WBGene00015080	9
WBGene00015081	9
WBGene00015082	7
WBGene00015083	2
WBGene00015084	11
WBGene00015085	9
WBGene00015087	4
WBGene00015088	2
WBGene00015089	2
WBGene00015091	1
WBGene00015092	1
WBGene00015093	11
WBGene00015094	4
WBGene00015095	8
WBGene00015096	0
WBGene00015097	5
WBGene00015098	2
WBGene00015099	2
WBGene00015100	7
WBGene00015101	1
WBGene00015102	1
WBGene00015103	4
WBGene00015104	2
WBGene00015105	7
WBGene00015106	8
WBGene00015107	7
WBGene00015108	4
WBGene00015110	4
WBGene00015111	1
WBGene00015112	1
WBGene00015113	1
WBGene00015114	4
WBGene00015115	2
WBGene00015116	1
WBGene00015117	13
WBGene00015118	12
WBGene00015119	0
WBGene00015121	0
WBGene00015122	2
WBGene00015124	3
WBGene00015125	1
WBGene00015126	1
WBGene00015128	2
WBGene00015129	11
WBGene00015130	1
WBGene00015131	1
WBGene00015132	2
WBGene00015133	1
WBGene00015134	8
WBGene00015135	2
WBGene00015136	9
WBGene00015137	1
WBGene00015138	1
WBGene00015139	12
WBGene00015141	3
WBGene00015142	9
WBGene00015143	2
WBGene00015145	3
WBGene00015146	1
WBGene00015147	2
WBGene00015148	2
WBGene00015149	0
WBGene00015150	2
WBGene00015151	5
WBGene00015152	5
WBGene00015153	7
WBGene00015155	2
WBGene00015156	1
WBGene00015157	3
WBGene00015158	2
WBGene00015159	2
WBGene00015160	1
WBGene00015161	1
WBGene00015162	1
WBGene00015163	2
WBGene00015164	1
WBGene00015165	3
WBGene00015167	2
WBGene00015168	2
WBGene00015169	2
WBGene00015170	0
WBGene00015171	1
WBGene00015172	4
WBGene00015173	1
WBGene00015175	9
WBGene00015176	1
WBGene00015177	2
WBGene00015178	3
WBGene00015179	2
WBGene00015180	12
WBGene00015181	1
WBGene00015182	12
WBGene00015183	12
WBGene00015184	1
WBGene00015185	2
WBGene00015186	1
WBGene00015188	1
WBGene00015189	2
WBGene00015190	2
WBGene00015191	2
WBGene00015192	9
WBGene00015193	5
WBGene00015194	2
WBGene00015196	4
WBGene00015197	2
WBGene00015198	4
WBGene00015199	13
WBGene00015200	11
WBGene00015202	2
WBGene00015203	1
WBGene00015204	2
WBGene00015205	2
WBGene00015206	2
WBGene00015207	1
WBGene00015208	2
WBGene00015210	11
WBGene00015211	11
WBGene00015214	2
WBGene00015215	5
WBGene00015216	1
WBGene00015217	2
WBGene00015218	1
WBGene00015219	2
WBGene00015220	9
WBGene00015221	10
WBGene00015222	0
WBGene00015223	12
WBGene00015224	10
WBGene00015225	12
WBGene00015226	12
WBGene00015227	10
WBGene00015229	12
WBGene00015230	2
WBGene00015231	2
WBGene00015232	1
WBGene00015233	1
WBGene00015235	8
WBGene00015236	2
WBGene00015237	1
WBGene00015238	1
WBGene00015241	1
WBGene00015242	13
WBGene00015243	13
WBGene00015244	0
WBGene00015245	11
WBGene00015246	7
WBGene00015247	5
WBGene00015248	1
WBGene00015249	1
WBGene00015250	1
WBGene00015251	1
WBGene00015252	6
WBGene00015253	0
WBGene00015254	10
WBGene00015255	13
WBGene00015257	13
WBGene00015258	2
WBGene00015259	9
WBGene00015260	2
WBGene00015261	11
WBGene00015262	12
WBGene00015263	2
WBGene00015264	2
WBGene00015265	12
WBGene00015266	1
WBGene00015267	2
WBGene00015268	11
WBGene00015270	2
WBGene00015271	2
WBGene00015272	2
WBGene00015273	1
WBGene00015277	9
WBGene00015278	1
WBGene00015279	2
WBGene00015280	5
WBGene00015281	12
WBGene00015282	1
WBGene00015283	1
WBGene00015284	2
WBGene00015285	2
WBGene00015286	1
WBGene00015287	1
WBGene00015288	1
WBGene00015291	6
WBGene00015292	4
WBGene00015293	2
WBGene00015294	2
WBGene00015295	2
WBGene00015296	1
WBGene00015297	1
WBGene00015298	2
WBGene00015299	1
WBGene00015300	2
WBGene00015301	2
WBGene00015303	1
WBGene00015305	7
WBGene00015306	12
WBGene00015307	2
WBGene00015308	1
WBGene00015309	3
WBGene00015310	1
WBGene00015311	5
WBGene00015312	8
WBGene00015313	11
WBGene00015315	7
WBGene00015316	7
WBGene00015317	7
WBGene00015318	7
WBGene00015320	1
WBGene00015322	11
WBGene00015323	2
WBGene00015324	1
WBGene00015325	11
WBGene00015326	2
WBGene00015327	1
WBGene00015328	2
WBGene00015329	1
WBGene00015330	5
WBGene00015331	2
WBGene00015332	2
WBGene00015333	1
WBGene00015334	2
WBGene00015335	2
WBGene00015336	1
WBGene00015337	2
WBGene00015338	1
WBGene00015339	0
WBGene00015340	0
WBGene00015341	0
WBGene00015342	4
WBGene00015344	2
WBGene00015345	2
WBGene00015346	2
WBGene00015347	1
WBGene00015348	7
WBGene00015349	4
WBGene00015350	1
WBGene00015351	2
WBGene00015352	7
WBGene00015353	1
WBGene00015354	4
WBGene00015355	4
WBGene00015356	2
WBGene00015357	12
WBGene00015360	1
WBGene00015361	6
WBGene00015362	12
WBGene00015364	1
WBGene00015366	13
WBGene00015367	5
WBGene00015368	5
WBGene00015369	2
WBGene00015371	2
WBGene00015372	0
WBGene00015373	11
WBGene00015374	0
WBGene00015375	11
WBGene00015376	12
WBGene00015377	11
WBGene00015378	11
WBGene00015379	11
WBGene00015380	0
WBGene00015381	2
WBGene00015382	9
WBGene00015385	13
WBGene00015386	3
WBGene00015387	2
WBGene00015388	2
WBGene00015389	2
WBGene00015390	11
WBGene00015391	1
WBGene00015392	7
WBGene00015393	9
WBGene00015394	2
WBGene00015395	2
WBGene00015396	2
WBGene00015397	2
WBGene00015398	2
WBGene00015399	8
WBGene00015400	8
WBGene00015401	4
WBGene00015402	2
WBGene00015403	4
WBGene00015404	1
WBGene00015405	4
WBGene00015406	1
WBGene00015407	12
WBGene00015408	1
WBGene00015409	13
WBGene00015410	2
WBGene00015411	12
WBGene00015412	2
WBGene00015413	1
WBGene00015414	13
WBGene00015416	2
WBGene00015417	8
WBGene00015418	2
WBGene00015419	4
WBGene00015421	11
WBGene00015422	2
WBGene00015423	6
WBGene00015424	6
WBGene00015425	2
WBGene00015426	4
WBGene00015427	4
WBGene00015428	0
WBGene00015429	8
WBGene00015430	11
WBGene00015433	13
WBGene00015434	13
WBGene00015435	13
WBGene00015437	4
WBGene00015438	9
WBGene00015442	2
WBGene00015444	1
