age	ID	ageN
N1	G008742	2
N1	G018361	2
N1	G020298	2
N1	G011313	2
N1	G011186	2
N1	G007233	2
N1	G006909	2
N1	G023217	2
N1	G017520	2
N1	G021164	2
N1	G025620	2
N1	G019060	2
N1	G020170	2
N1	G020934	2
N1	G001473	2
N1	G008908	2
N1	G020692	2
N1	G009513	2
N1	G015461	2
N1	G028516	2
N1	G020831	2
N1	G018144	2
N1	G018316	2
N1	G009212	2
N1	G024756	2
N1	G007845	2
N1	G027640	2
N1	G012007	2
N1	G005295	2
N1	G009852	2
N1	G014865	2
N1	G013116	2
N1	G001678	2
N1	G028131	2
N1	G022856	2
N1	G013189	2
N1	G023237	2
N1	G009524	2
N1	G014748	2
N1	G025496	2
N1	G020977	2
N1	G027765	2
N1	G028721	2
N1	G012068	2
N1	G010192	2
N1	G009902	2
N1	G020555	2
N1	G020554	2
N1	G009254	2
N1	G005670	2
N1	G022357	2
N1	G027904	2
N1	G024012	2
N1	G006671	2
N1	G001194	2
N1	G025407	2
N1	G020317	2
N1	G026365	2
N1	G005982	2
N1	G012820	2
N1	G011118	2
N1	G016038	2
N1	G027676	2
N1	G019859	2
N1	G015255	2
N1	G010896	2
N1	G010895	2
N1	G010894	2
N1	G020393	2
N1	G022515	2
N1	G011528	2
N1	G006846	2
N1	G024936	2
N1	G018557	2
N1	G005912	2
N1	G014743	2
N1	G012788	2
N1	G012790	2
N1	G021775	2
N1	G004376	2
N1	G021284	2
N1	G014373	2
N1	G017182	2
N1	G017314	2
N1	G001265	2
N1	G006381	2
N1	G006382	2
N1	G018509	2
N1	G024719	2
N1	G008147	2
N1	G008150	2
N1	G020540	2
N1	G016439	2
N1	G004445	2
N1	G016582	2
N1	G017937	2
N1	G017935	2
N1	G006981	2
N1	G003447	2
N1	G003715	2
N1	G027460	2
N1	G005744	2
N1	G027186	2
N1	G000560	2
N1	G007753	2
N1	G027218	2
N1	G013090	2
N1	G027427	2
N1	G027045	2
N1	G027785	2
N1	G027680	2
N1	G023253	2
N1	G017916	2
N1	G001390	2
N1	G004288	2
N1	G014758	2
N1	G021644	2
N1	G001495	2
N1	G025552	2
N1	G006132	2
N1	G019735	2
N1	G027459	2
N1	G016373	2
N1	G014735	2
N1	G006277	2
N1	G016498	2
N1	G007726	2
N1	G020650	2
N1	G028040	2
N1	G025903	2
N1	G011586	2
N1	G018272	2
N1	G021997	2
N1	G007544	2
N1	G015713	2
N1	G016009	2
N1	G001428	2
N1	G026217	2
N1	G000786	2
N1	G000788	2
N1	G000789	2
N1	G027416	2
N1	G003455	2
N1	G022711	2
N1	G023408	2
N1	G016977	2
N1	G005286	2
N1	G001543	2
N1	G022030	2
N1	G016684	2
N1	G016678	2
N1	G021778	2
N1	G012932	2
N1	G012543	2
N1	G008360	2
N1	G018424	2
N1	G024721	2
N1	G007125	2
N1	G018706	2
N1	G013859	2
N1	G025064	2
N1	G016865	2
N1	G024975	2
N1	G026036	2
N1	G026042	2
N1	G020704	2
N1	G020233	2
N1	G016763	2
N1	G025726	2
N1	G012770	2
N1	G003051	2
N1	G001801	2
N1	G005156	2
N1	G001858	2
N1	G013426	2
N1	G001881	2
N1	G005862	2
N1	G027097	2
N1	G017181	2
N1	G011114	2
N1	G011112	2
N1	G011111	2
N1	G021941	2
N1	G021709	2
N1	G015704	2
N1	G008023	2
N1	G024170	2
N1	G004443	2
N1	G022532	2
N1	G021952	2
N1	G027735	2
N1	G016243	2
N1	G024922	2
N1	G005263	2
N1	G020005	2
N1	G025148	2
N1	G007534	2
N1	G011134	2
N1	G018099	2
N1	G006148	2
N1	G010266	2
N1	G010424	2
N1	G023812	2
N1	G011597	2
N1	G008615	2
N1	G001892	2
N1	G016256	2
N1	G018510	2
N1	G006900	2
N1	G004111	2
N1	G021077	2
N1	G005281	2
N1	G028737	2
N1	G018401	2
N1	G021199	2
N1	G020335	2
N1	G014484	2
N1	G001191	2
N1	G012863	2
N1	G020873	2
N1	G025091	2
N1	G025134	2
N1	G013671	2
N1	G003499	2
N1	G003512	2
N1	G003498	2
N1	G003513	2
N1	G005824	2
N1	G017195	2
N1	G017205	2
N1	G017203	2
N1	G017197	2
N1	G017200	2
N1	G017199	2
N1	G017201	2
N1	G021487	2
N1	G022086	2
N1	G011091	2
N1	G018151	2
N1	G006686	2
N1	G017050	2
N1	G019272	2
N1	G022070	2
N1	G021577	2
N1	G022168	2
N1	G023718	2
N1	G009207	2
N1	G022398	2
N1	G022646	2
N1	G022300	2
N1	G021945	2
N1	G001376	2
N1	G020116	2
N1	G011602	2
N1	G001588	2
N1	G024834	2
N1	G018845	2
N1	G007203	2
N1	G009234	2
N1	G025175	2
N1	G024166	2
N1	G004296	2
N1	G006968	2
N1	G007687	2
N1	G006092	2
N1	G006091	2
N1	G006093	2
N1	G004989	2
N1	G001093	2
N1	G021454	2
N1	G008313	2
N1	G001520	2
N1	G026434	2
N1	G026435	2
N1	G003971	2
N1	G016817	2
N1	G028456	2
N1	G028475	2
N1	G006310	2
N1	G015592	2
N1	G008412	2
N1	G004762	2
N1	G013798	2
N1	G027098	2
N1	G019858	2
N1	G007232	2
N1	G010461	2
N1	G005706	2
N1	G008396	2
N1	G026431	2
N1	G010449	2
N1	G020802	2
N1	G017500	2
N1	G013754	2
N1	G009687	2
N1	G020557	2
N1	G019969	2
N1	G008002	2
N1	G028606	2
N1	G028627	2
N1	G028629	2
N1	G025485	2
N1	G025484	2
N1	G022493	2
N1	G010705	2
N1	G002013	2
N1	G008003	2
N1	G007537	2
N1	G008845	2
N1	G008311	2
N1	G022359	2
N1	G025912	2
N1	G007241	2
N1	G021794	2
N1	G022688	2
N1	G006276	2
N1	G011122	2
N1	G024964	2
N1	G008148	2
N1	G008151	2
N1	G027355	2
N1	G020004	2
N1	G022507	2
N1	G007780	2
N1	G009413	2
N1	G012145	2
N1	G015707	2
N1	G022986	2
N1	G008029	2
N1	G022807	2
N1	G018427	2
N1	G013593	2
N1	G013564	2
N1	G023420	2
N1	G016474	2
N1	G017826	2
N1	G003545	2
N1	G010930	2
N1	G024551	2
N1	G025589	2
N1	G020266	2
N1	G022056	2
N1	G019595	2
N1	G005743	2
N1	G019616	2
N1	G016741	2
N1	G021738	2
N1	G016352	2
N1	G016641	2
N1	G004563	2
N1	G012542	2
N1	G012909	2
N1	G022316	2
N1	G005582	2
N1	G005583	2
N1	G028428	2
N1	G028420	2
N1	G028418	2
N1	G015703	2
N1	G021943	2
N1	G021942	2
N1	G001889	2
N1	G018677	2
N1	G022791	2
N1	G007155	2
N1	G017124	2
N1	G013117	2
N1	G010929	2
N1	G023879	2
N1	G016891	2
N1	G013522	2
N1	G005917	2
N1	G005916	2
N1	G010029	2
N1	G023549	2
N1	G022884	2
N1	G016254	2
N1	G016521	2
N1	G018521	2
N1	G018303	2
N1	G026642	2
N1	G011209	2
N1	G010966	2
N1	G010184	2
N1	G009579	2
N1	G017502	2
N1	G003773	2
N1	G007457	2
N1	G025702	2
N1	G025709	2
N1	G022183	2
N1	G025529	2
N1	G018408	2
N1	G021574	2
N1	G021955	2
N1	G023179	2
N1	G014589	2
N1	G027101	2
N1	G027100	2
N1	G018254	2
N1	G007779	2
N1	G007777	2
N1	G005908	2
N1	G024904	2
N1	G016418	2
N1	G012865	2
N1	G021684	2
N1	G007801	2
N1	G020515	2
N1	G020658	2
N1	G018702	2
N1	G009010	2
N1	G020711	2
N1	G021665	2
N1	G021037	2
N1	G028719	2
N1	G005855	2
N1	G013147	2
N1	G004485	2
N1	G004486	2
N1	G018400	2
N1	G027408	2
N1	G020509	2
N1	G020508	2
N1	G020507	2
N1	G015566	2
N1	G021707	2
N1	G012181	2
N1	G010086	2
N1	G013220	2
N1	G021083	2
N1	G007436	2
N1	G004024	2
N1	G023862	2
N1	G015667	2
N1	G013607	2
N1	G016566	2
N1	G025628	2
N1	G024254	2
N1	G025406	2
N1	G000459	2
N1	G015605	2
N1	G015619	2
N1	G010138	2
N1	G026403	2
N1	G020475	2
N1	G006168	2
N1	G007633	2
N1	G024902	2
N1	G011720	2
N1	G001076	2
N1	G001077	2
N1	G023370	2
N1	G012601	2
N1	G008009	2
N1	G014272	2
N1	G019193	2
N1	G016697	2
N1	G016694	2
N1	G016695	2
N1	G005308	2
N1	G024543	2
N1	G016348	2
N1	G020280	2
N1	G011491	2
N1	G008696	2
N1	G008688	2
N1	G008693	2
N1	G008691	2
N1	G023925	2
N1	G020787	2
N1	G019062	2
N1	G025817	2
N1	G009246	2
N1	G007400	2
N1	G016700	2
N1	G015978	2
N1	G020276	2
N1	G012301	2
N1	G025159	2
N1	G014587	2
N1	G025178	2
N1	G028188	2
N1	G015853	2
N1	G015862	2
N1	G024199	2
N1	G018918	2
N1	G015971	2
N1	G025818	2
N1	G022748	2
N1	G020096	2
N1	G003506	2
N1	G003478	2
N1	G027740	2
N1	G027538	2
N1	G022361	2
N1	G006470	2
N1	G007411	2
N1	G022014	2
N1	G006412	2
N1	G020884	2
N1	G019323	2
N1	G001792	2
N1	G012544	2
N1	G007773	2
N1	G020562	2
N1	G028404	2
N1	G003500	2
N1	G021917	2
N1	G011617	2
N1	G017551	2
N1	G028113	2
N1	G003595	2
N1	G013556	2
N1	G016562	2
N1	G009875	2
N1	G022697	2
N1	G010529	2
N1	G015519	2
N1	G027771	2
N1	G002419	2
N1	G002429	2
N1	G010661	2
N1	G013828	2
N1	G013830	2
N1	G028446	2
N1	G014430	2
N1	G014423	2
N1	G018221	2
N1	G022245	2
N1	G020869	2
N1	G026852	2
N1	G027664	2
N1	G009938	2
N1	G008034	2
N1	G020535	2
N1	G005255	2
N1	G022676	2
N1	G020604	2
N1	G022201	2
N1	G004181	2
N1	G007445	2
N1	G007813	2
N1	G012622	2
N1	G022823	2
N1	G004088	2
N1	G004180	2
N1	G012213	2
N1	G023809	2
N1	G012987	2
N1	G012450	2
N1	G008515	2
N1	G018852	2
N1	G019048	2
N1	G014364	2
N1	G004596	2
N1	G020403	2
N1	G004538	2
N1	G028542	2
N1	G006719	2
N1	G006733	2
N1	G006735	2
N1	G004879	2
N1	G016602	2
N1	G015684	2
N1	G009585	2
N1	G007605	2
N1	G004985	2
N1	G005444	2
N1	G018816	2
N1	G010022	2
N1	G012646	2
N1	G012054	2
N1	G001791	2
N1	G002262	2
N1	G019628	2
N1	G017396	2
N1	G028332	2
N1	G011697	2
N1	G011608	2
N1	G012086	2
N1	G022970	2
N1	G022150	2
N1	G004001	2
N1	G001789	2
N1	G022185	2
N1	G011161	2
N1	G011254	2
N1	G009742	2
N1	G021712	2
N1	G022932	2
N1	G005934	2
N1	G004466	2
N1	G017066	2
N1	G019696	2
N1	G015688	2
N1	G007536	2
N1	G028514	2
N1	G007027	2
N1	G023926	2
N1	G008958	2
N1	G018925	2
N1	G022435	2
N1	G006036	2
N1	G003096	2
N1	G027435	2
N1	G016148	2
N1	G021573	2
N1	G014690	2
N1	G004269	2
N1	G012299	2
N1	G025635	2
N1	G001846	2
N1	G015866	2
N1	G025487	2
N1	G024092	2
N1	G027342	2
N1	G001645	2
N1	G007668	2
N1	G020445	2
N1	G025195	2
N1	G024573	2
N1	G011291	2
N1	G006193	2
N1	G010995	2
N1	G019711	2
N1	G001336	2
N1	G004807	2
N1	G023697	2
N1	G003508	2
N1	G003482	2
N1	G002998	2
N1	G010118	2
N1	G015918	2
N1	G012156	2
N1	G025668	2
N1	G007054	2
N1	G017965	2
N1	G001356	2
N1	G024579	2
N1	G026630	2
N1	G007319	2
N1	G007309	2
N1	G025703	2
N1	G019213	2
N0	G025357	1
N0	G025613	1
N0	G001299	1
N0	G023385	1
N0	G023670	1
N0	G023875	1
N0	G004129	1
N0	G025710	1
N0	G025707	1
N0	G022405	1
N0	G022224	1
N0	G022227	1
N0	G023032	1
N0	G006530	1
N0	G006526	1
N0	G006527	1
N0	G007055	1
N0	G013272	1
N0	G019212	1
N0	G017375	1
N0	G017358	1
N0	G017370	1
N0	G017692	1
N0	G017821	1
N0	G017688	1
N0	G017817	1
N0	G015579	1
N0	G015603	1
N0	G027739	1
N0	G013271	1
N0	G013266	1
N0	G024742	1
N0	G007368	1
N0	G007384	1
N0	G007390	1
N0	G002263	1
N0	G017380	1
N0	G017388	1
N0	G013409	1
N0	G013300	1
N0	G013315	1
N0	G013136	1
N0	G017363	1
N0	G021207	1
N0	G017164	1
N0	G017392	1
N0	G017352	1
N0	G002090	1
N0	G019770	1
N0	G020865	1
N0	G008336	1
N0	G008332	1
N0	G006504	1
N0	G012913	1
N0	G008359	1
N0	G004021	1
N0	G028156	1
N0	G003978	1
N0	G027637	1
N0	G020232	1
N0	G016433	1
N0	G026485	1
N0	G027064	1
N0	G023514	1
N0	G023516	1
N0	G010339	1
N0	G016872	1
N0	G026108	1
N0	G026093	1
N0	G026111	1
N0	G026110	1
N0	G006178	1
N0	G006177	1
N0	G015575	1
N0	G015572	1
N0	G015573	1
N0	G015571	1
N0	G006369	1
N0	G006371	1
N0	G013284	1
N0	G018709	1
N0	G018710	1
N0	G003984	1
N0	G019995	1
N0	G023067	1
N0	G002267	1
N0	G021916	1
N0	G021915	1
N0	G022617	1
N0	G003093	1
N0	G014783	1
N0	G018461	1
N0	G001636	1
N0	G001635	1
N0	G021960	1
N0	G021959	1
N0	G023139	1
N0	G023415	1
N0	G010885	1
N0	G010891	1
N0	G010892	1
N0	G013956	1
N0	G003092	1
N0	G012851	1
N0	G021558	1
N0	G021662	1
N0	G028812	1
N0	G000704	1
N0	G024645	1
N0	G024646	1
N0	G012858	1
N0	G004257	1
N0	G009935	1
N0	G009934	1
N0	G019810	1
N0	G022145	1
N0	G014726	1
N0	G012824	1
N0	G007962	1
N0	G015988	1
N0	G021175	1
N0	G010750	1
N0	G002089	1
N0	G002087	1
N0	G009640	1
N0	G012397	1
N0	G015576	1
N0	G008498	1
N0	G020640	1
N0	G028051	1
N0	G015604	1
N0	G015569	1
N0	G021384	1
N0	G017816	1
N0	G017693	1
N0	G017691	1
N0	G017687	1
N0	G017697	1
N0	G017822	1
N0	G017818	1
N0	G014478	1
N0	G002100	1
N0	G006347	1
N0	G020676	1
N0	G020677	1
N0	G002097	1
N0	G007613	1
N0	G020189	1
N0	G020195	1
N0	G007652	1
N0	G005032	1
N0	G011817	1
N0	G011787	1
N0	G011053	1
N0	G006963	1
N0	G026537	1
N0	G013652	1
N0	G021483	1
N0	G013290	1
N0	G026165	1
N0	G013367	1
N0	G023454	1
N0	G023457	1
N0	G023430	1
N0	G023439	1
N0	G023450	1
N0	G023453	1
N0	G023435	1
N0	G023434	1
N0	G023451	1
N0	G023460	1
N0	G023462	1
N0	G022397	1
N0	G004153	1
N0	G026172	1
N0	G027102	1
N0	G027121	1
N0	G027142	1
N0	G021258	1
N0	G001127	1
N0	G021751	1
N0	G021743	1
N0	G021746	1
N0	G027455	1
N0	G027481	1
N0	G019218	1
N0	G019085	1
N0	G013241	1
N0	G013258	1
N0	G013248	1
N0	G019129	1
N0	G019146	1
N0	G019131	1
N0	G019137	1
N0	G019154	1
N0	G019149	1
N0	G019148	1
N0	G019151	1
N0	G019093	1
N0	G021851	1
N0	G005509	1
N0	G022675	1
N0	G022651	1
N0	G013000	1
N0	G026305	1
N0	G028259	1
N0	G026473	1
N0	G026823	1
N0	G026140	1
N0	G026355	1
N0	G013834	1
N0	G002431	1
N0	G002231	1
N0	G001600	1
N0	G002527	1
N0	G012893	1
N0	G012892	1
N0	G018473	1
N0	G016248	1
N0	G016245	1
N0	G026538	1
N0	G004536	1
N0	G002140	1
N0	G010406	1
N0	G005238	1
N0	G005245	1
N0	G016405	1
N0	G016404	1
N0	G020248	1
N0	G025714	1
N0	G017117	1
N0	G017125	1
N0	G013041	1
N0	G001720	1
N0	G019728	1
N0	G028157	1
N0	G028162	1
N0	G028170	1
N0	G028178	1
N0	G028171	1
N0	G028184	1
N0	G012358	1
N0	G028160	1
N0	G021377	1
N0	G015134	1
N0	G015182	1
N0	G015190	1
N0	G015166	1
N0	G015177	1
N0	G015179	1
N0	G015128	1
N0	G015061	1
N0	G015021	1
N0	G015025	1
N0	G015095	1
N0	G015051	1
N0	G015107	1
N0	G014257	1
N0	G014228	1
N0	G015028	1
N0	G014262	1
N0	G014236	1
N0	G014251	1
N0	G015014	1
N0	G015119	1
N0	G019724	1
N0	G005686	1
N0	G006232	1
N0	G018460	1
N0	G009645	1
N0	G014965	1
N0	G028047	1
N0	G028060	1
N0	G028049	1
N0	G028056	1
N0	G028041	1
N0	G028061	1
N0	G028068	1
N0	G028029	1
N0	G025041	1
N0	G009641	1
N0	G017723	1
N0	G009634	1
N0	G009745	1
N0	G009734	1
N0	G009736	1
N0	G009765	1
N0	G009752	1
N0	G009772	1
N0	G009759	1
N0	G009743	1
N0	G017315	1
N0	G012829	1
N0	G011765	1
N0	G024423	1
N0	G010421	1
N0	G011650	1
N0	G003974	1
N0	G006835	1
N0	G020623	1
N0	G010058	1
N0	G027769	1
N0	G026864	1
N0	G011599	1
N0	G009715	1
N0	G024003	1
N0	G024527	1
N0	G026854	1
N0	G013319	1
N0	G005892	1
N0	G005050	1
N0	G024913	1
N0	G002697	1
N0	G028202	1
N0	G015622	1
N0	G009581	1
N0	G015623	1
N0	G005051	1
N0	G003331	1
N0	G025603	1
N0	G028237	1
N0	G012847	1
N0	G000260	1
N0	G027230	1
N0	G011826	1
N0	G011156	1
N0	G012034	1
N0	G024947	1
N0	G027165	1
N0	G022662	1
N0	G001168	1
N0	G022761	1
N0	G016031	1
N0	G023314	1
N0	G005163	1
N0	G028431	1
N0	G021285	1
N0	G015240	1
N0	G009329	1
N0	G016434	1
N0	G020188	1
N0	G025483	1
N0	G015167	1
N0	G016787	1
N0	G017875	1
N0	G021075	1
N0	G017874	1
N0	G021901	1
N0	G021220	1
N0	G008349	1
N0	G000385	1
N0	G024793	1
N0	G004697	1
N0	G021656	1
N0	G003691	1
N0	G027226	1
N0	G001470	1
N0	G012143	1
N0	G016950	1
N0	G026684	1
N0	G028619	1
N0	G016739	1
N0	G007713	1
N0	G007714	1
N0	G007733	1
N0	G007732	1
N0	G007730	1
N0	G007729	1
N0	G008636	1
N0	G008624	1
N0	G008622	1
N0	G008629	1
N0	G008631	1
N0	G008375	1
N0	G003673	1
N0	G015514	1
N0	G009028	1
N0	G021805	1
N0	G022206	1
N0	G018526	1
N0	G027764	1
N0	G026987	1
N0	G014700	1
N0	G003350	1
N0	G000682	1
N0	G013771	1
N0	G003026	1
N0	G002484	1
N0	G007887	1
N0	G007914	1
N0	G007823	1
N0	G005996	1
N0	G027749	1
N0	G006993	1
N0	G006994	1
N0	G006992	1
N0	G006995	1
N0	G006996	1
N0	G012796	1
N0	G012739	1
N0	G012738	1
N0	G012737	1
N0	G012780	1
N0	G012783	1
N0	G012733	1
N0	G012771	1
N0	G012735	1
N0	G013013	1
N0	G027007	1
N0	G016039	1
N0	G003976	1
N0	G025944	1
N0	G012793	1
N0	G011537	1
N0	G013062	1
N0	G013064	1
N0	G013066	1
N0	G013067	1
N0	G028609	1
N0	G028600	1
N0	G028604	1
N0	G013122	1
N0	G013123	1
N0	G010208	1
N0	G016013	1
N0	G016030	1
N0	G016011	1
N0	G004038	1
N0	G006947	1
N0	G006949	1
N0	G006953	1
N0	G004261	1
N0	G018278	1
N0	G018279	1
N0	G011154	1
N0	G011155	1
N0	G023656	1
N0	G004577	1
N0	G004581	1
N0	G021003	1
N0	G023077	1
N0	G023120	1
N0	G023119	1
N0	G023073	1
N0	G021669	1
N0	G024421	1
N0	G012795	1
N0	G027524	1
N0	G027552	1
N0	G020235	1
N0	G017231	1
N0	G021808	1
N0	G022179	1
N0	G010422	1
N0	G021315	1
N0	G024401	1
N0	G024399	1
N0	G019964	1
N0	G011465	1
N0	G011192	1
N0	G012307	1
N0	G011220	1
N0	G008254	1
N0	G007628	1
N0	G028558	1
N0	G022129	1
N0	G022127	1
N0	G021528	1
N0	G021739	1
N0	G015559	1
N0	G006500	1
N0	G017709	1
N0	G009209	1
N0	G011815	1
N0	G016603	1
N0	G027874	1
N0	G021680	1
N0	G021900	1
N0	G021895	1
N0	G027351	1
N0	G028315	1
N0	G012705	1
N0	G001314	1
N0	G001319	1
N0	G001312	1
N0	G026399	1
N0	G026398	1
N0	G021035	1
N0	G012792	1
N0	G013404	1
N0	G022594	1
N0	G006983	1
N0	G006991	1
N0	G022214	1
N0	G028290	1
N0	G028298	1
N0	G028291	1
N0	G028309	1
N0	G028302	1
N0	G028299	1
N0	G028310	1
N0	G025534	1
N0	G025538	1
N0	G025539	1
N0	G025542	1
N0	G025545	1
N0	G001597	1
N0	G010624	1
N0	G010622	1
N0	G010621	1
N0	G020392	1
N0	G009352	1
N0	G009358	1
N0	G009355	1
N0	G009357	1
N0	G009360	1
N0	G023416	1
N0	G026548	1
N0	G024544	1
N0	G015625	1
N0	G022657	1
N0	G016174	1
N0	G018271	1
N0	G016264	1
N0	G020203	1
N0	G009662	1
N0	G009657	1
N0	G021964	1
N0	G009955	1
N0	G009832	1
N0	G009151	1
N0	G017342	1
N0	G019181	1
N0	G024774	1
N0	G006079	1
N0	G006365	1
N0	G028254	1
N0	G017054	1
N0	G017062	1
N0	G007013	1
N0	G016753	1
N0	G006335	1
N0	G006188	1
N0	G006189	1
N0	G003611	1
N0	G003608	1
N0	G014415	1
N0	G004674	1
N0	G001802	1
N0	G001201	1
N0	G014918	1
N0	G014682	1
N0	G010332	1
N0	G006741	1
N0	G025516	1
N0	G025216	1
N0	G025214	1
N0	G022249	1
N0	G022879	1
N0	G021742	1
N0	G017553	1
N0	G001101	1
N0	G001098	1
N0	G001094	1
N0	G001086	1
N0	G014530	1
N0	G009791	1
N0	G021735	1
N0	G024886	1
N0	G023403	1
N0	G021671	1
N0	G017679	1
N0	G006017	1
N0	G006016	1
N0	G019642	1
N0	G019641	1
N0	G020448	1
N0	G001243	1
N0	G025718	1
N0	G025717	1
N0	G025715	1
N0	G016379	1
N0	G017455	1
N0	G004095	1
N0	G004096	1
N0	G020737	1
N0	G019889	1
N0	G001595	1
N0	G010882	1
N0	G008433	1
N0	G012223	1
N0	G008354	1
N0	G021500	1
N0	G028862	1
N0	G028452	1
N0	G027755	1
N0	G019673	1
N0	G019666	1
N0	G027289	1
N0	G001326	1
N0	G014911	1
N0	G027307	1
N0	G008715	1
N0	G011546	1
N0	G014722	1
N0	G015369	1
N0	G005557	1
N0	G011403	1
N0	G027359	1
N0	G011613	1
N0	G022887	1
N0	G021363	1
N0	G021359	1
N0	G016399	1
N0	G016939	1
N0	G025203	1
N0	G003732	1
N0	G005929	1
N0	G017761	1
N0	G001380	1
N0	G022834	1
N0	G010860	1
N0	G011054	1
N0	G021974	1
N0	G015870	1
N0	G010861	1
N0	G016177	1
N0	G016185	1
N0	G016179	1
N0	G019647	1
N0	G005684	1
N0	G007791	1
N0	G007792	1
N0	G005690	1
N0	G005688	1
N0	G005687	1
N0	G002537	1
N0	G002536	1
N0	G002532	1
N0	G002529	1
N0	G002516	1
N0	G002534	1
N0	G002533	1
N0	G021560	1
N0	G002608	1
N0	G022889	1
N0	G011345	1
N0	G011348	1
N0	G011115	1
N0	G011110	1
N0	G010012	1
N0	G025237	1
N0	G025235	1
N0	G025527	1
N0	G007618	1
N0	G021401	1
N0	G021394	1
N0	G021397	1
N0	G022890	1
N0	G022867	1
N0	G022873	1
N0	G022869	1
N0	G022914	1
N0	G022903	1
N0	G022913	1
N0	G022900	1
N0	G022899	1
N0	G024903	1
N0	G003692	1
N0	G016879	1
N0	G011726	1
N0	G018472	1
N0	G023064	1
N0	G013764	1
N0	G013767	1
N0	G013765	1
N0	G028406	1
N0	G028443	1
N0	G000783	1
N0	G000784	1
N0	G006682	1
N0	G006683	1
N0	G005265	1
N0	G017744	1
N0	G017741	1
N0	G028430	1
N0	G015262	1
N0	G003589	1
N0	G003601	1
N0	G003604	1
N0	G003603	1
N0	G000885	1
N0	G000847	1
N0	G006763	1
N0	G001961	1
N0	G019476	1
N0	G019474	1
N0	G009912	1
N0	G021663	1
N0	G026591	1
N0	G001812	1
N0	G006974	1
N0	G023421	1
N0	G022192	1
N0	G022193	1
N0	G022188	1
N0	G020766	1
N0	G022049	1
N0	G013927	1
N0	G012819	1
N0	G004587	1
N0	G001705	1
N0	G001365	1
N0	G016447	1
N0	G007142	1
N0	G012077	1
N0	G018529	1
N0	G001465	1
N0	G004600	1
N0	G022514	1
N0	G022482	1
N0	G022481	1
N0	G012971	1
N0	G024373	1
N0	G014291	1
N0	G024883	1
N0	G004008	1
N0	G004625	1
N0	G003883	1
N0	G027348	1
N0	G003896	1
N0	G024748	1
N0	G006275	1
N0	G017251	1
N0	G027547	1
N0	G007656	1
N0	G007654	1
N0	G014180	1
N0	G021786	1
N0	G008362	1
N0	G008364	1
N0	G015944	1
N0	G005147	1
N0	G006840	1
N0	G006837	1
N0	G019785	1
N0	G020996	1
N0	G009844	1
N0	G003191	1
N0	G012585	1
N0	G012565	1
N0	G015261	1
N0	G020632	1
N0	G006728	1
N0	G022927	1
N0	G011248	1
N0	G011127	1
N0	G025691	1
N0	G022143	1
N0	G022605	1
N0	G011551	1
N0	G022596	1
N0	G013440	1
N0	G026700	1
N0	G003456	1
N0	G003651	1
N0	G003398	1
N0	G001289	1
N0	G012091	1
N0	G024727	1
N0	G001105	1
N0	G011700	1
N0	G004027	1
N0	G009558	1
N0	G025459	1
N0	G019874	1
N0	G018089	1
N0	G021791	1
N0	G021788	1
N0	G001489	1
N0	G015570	1
N0	G016387	1
N0	G001363	1
N0	G008780	1
N0	G011538	1
N0	G007208	1
N0	G007207	1
N0	G011727	1
N0	G011731	1
N0	G011729	1
N0	G011728	1
N0	G002978	1
N0	G017544	1
N0	G027018	1
N0	G027602	1
N0	G027986	1
N0	G012044	1
N0	G012199	1
N0	G010650	1
N0	G013938	1
N0	G010589	1
N0	G010590	1
N0	G019557	1
N0	G026373	1
N0	G010898	1
N0	G000162	1
N0	G027270	1
N0	G000261	1
N0	G000408	1
N0	G027268	1
N0	G000010	1
N0	G027279	1
N0	G027276	1
N0	G001215	1
N0	G021326	1
N0	G006973	1
N0	G001357	1
N0	G009896	1
N0	G009882	1
N0	G002328	1
N0	G002489	1
N0	G027648	1
N0	G001559	1
N0	G026520	1
N0	G005616	1
N0	G005617	1
N0	G022542	1
N0	G017893	1
N0	G013757	1
N0	G017621	1
N0	G010982	1
N0	G016649	1
N0	G016620	1
N0	G018881	1
N0	G015837	1
N0	G015734	1
N0	G015838	1
N0	G015834	1
N0	G015835	1
N0	G015836	1
N0	G015832	1
N0	G015831	1
N0	G010996	1
N0	G017795	1
N0	G005683	1
N0	G003577	1
N0	G003580	1
N0	G004203	1
N0	G017459	1
N0	G019562	1
N0	G024745	1
N0	G024746	1
N0	G024744	1
N0	G024743	1
N0	G018282	1
N0	G016236	1
N0	G027310	1
N0	G025343	1
N0	G012976	1
N0	G000541	1
N0	G002726	1
N0	G000552	1
N0	G002727	1
N0	G000549	1
N0	G000542	1
N0	G002728	1
N0	G000519	1
N0	G000550	1
N0	G000520	1
N0	G018149	1
N0	G014774	1
N0	G013863	1
N0	G001364	1
N0	G011048	1
N0	G009286	1
N0	G023938	1
N0	G010278	1
N0	G020457	1
N0	G024264	1
N0	G001078	1
N0	G011782	1
N0	G022247	1
N0	G024262	1
N0	G024263	1
N0	G012945	1
N0	G021442	1
N0	G012946	1
N0	G021441	1
N0	G012627	1
N0	G004932	1
N0	G004940	1
N0	G004941	1
N0	G004938	1
N0	G012952	1
N0	G004927	1
N0	G004934	1
N0	G004926	1
N0	G004925	1
N0	G010240	1
N0	G004942	1
N0	G010127	1
N0	G011308	1
N0	G011293	1
N0	G011340	1
N0	G011294	1
N0	G011295	1
N0	G011344	1
N0	G011309	1
N0	G011337	1
